,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,prompts,concepts,writer_a,task
76,40,94198,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,"Fischhaus is a Ortstei vo da Stod Schillingsfürst im Landkroas Ansbach in Middlfrankn. Bei da Einöde entspringt da Ölmühlgrobn, a linka Zuafluss vo da Wörnitz. De Kreisstroß AN 35 fiaht noch Dombühl bzw. zua Stootsstroß 2246 bei Schillingsfürst. A Gmoavabindungsstroß fiaht zua Oelmühle.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are experienced, rural, bucolic, cosmopolitan, cultivated, urban, countrified, provincial, narrow, cultured. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,urban
77,76,116120,Writes in dialect German.,Writes in standard German.,1,,bar,"Bampton stähd fia: Bampton (Cumbria), a Gmoa in Cumbria, England Bampton (Devon), a Gmoa in da Grofschoft Devon (England), England Bampton (Oxfordshire), a Gmoa in dea Grofschoft Oxfordshire, England Bampton is da Famijnam vo foingde Peasona: John Bampton (~1690–1751), englischa Geistlicha Rose Bampton (1907–2007), US-amerikanische Sengarin (Sopran).","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are governmental, provincial, cultured, countryside, experienced, civil, communal, rustical, small, countrified. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,urban
78,62,90276,Writes in dialect German.,Writes in standard German.,1,,bar,"Dyrøy is a Kommune in Nordnorwegn in da Provinz (Fylke) Troms. Se is noch da Insl Dyrøya, zwischn dem Solbergfjord undm Tranøyfjord im Nordn undm Dyrøysund im Sidn, benonnt, de seit 1994 duach de Dyrøybrua midm Festlond vabundn is. Haptort und Vawoitungssitz is Brøstabotn aufm Festlond am östlichn End des Dyrøysunds.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are urban, graceful, rural, agrarian, provincial, civic, national, parochial, bucolic, public. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,urban
79,106,19043,Writes in dialect German.,Writes in standard German.,1,,bar,"Da Goschdeina Heilstoin is a 1952 grindeaschts Gsundheitszentrum bai Beck'stoa (Goschdei) im Goschdeinatoi, Soizburga Lond. De Kureihrichtung vo da Radonbalneologie weascht vo da Heilstollen Betriebsgesellschaft m.b.H Gastein-Böckstein betrim. Webseitn vom Goschdeina Heilstoin Informazionan iwer Radon, Das österreichische Radonprojekt (ÖNRAP), Harry Friedmann, Faculty of Physics-Nuclear Physics, Uni Wean – Informazionan iwer d' typische geologische Radon-Hintergrundstroiung vom Goschtoanertoi.","Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are municipal, country, metro, pastoral, backwoods, cosmopolitan, nonfarm, provincial, governmental, parochial. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,urban
80,97,20798,Writes in dialect German.,Writes in standard German.,1,,bar,"Predore is a Gmoa in da Provinz Bergamo und liegt in da Region Lombardei, Italien. Predore liegt uma 70 Kilometa noadestli vo Mailand und 25 Kilometa estli Bergamo. Remische Therme in Predore Predore vom Iseo Sää aus gseng.","Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are civil, nonfarm, insular, bucolic, parochial, metropolitan, communal, narrow-minded, nonagricultural, rustic. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,urban
81,80,108847,Writes in dialect German.,Writes in standard German.,1,,bar,"Ois Binnengwassa vo niedadeitsch: binnen = „innen“; ned z'vawexln mid Binnenmeea) wean olle Gwassa bezeichnd, de koa Meeare oda Tei dovo san. De Wissnschoft van Lem in Binnengwassan is de Limnologie. Ma untascheidd Fliass- und Stuigwassa. Teiweis wead af Binnengwassan ned nua Binnenschifffoaht, sondan aa Sääschifffoaht betriem.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are insular, downtown, nonfarm, farming, rustical, metropolitan, country, metro, nonurban, municipal. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,urban
82,96,94339,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,"Nottersdorf is a Ortstei vo da Stod Windischeschenbach im Landkroas Neistodt an da Woidnaab in Bayern. Da Ort liegt noadwestli vo Windischeschenbach. Neadli fliaßt de Fichtelnaab, a 42 km longa rechta Nemfluss vo da Naab. De B valafft neadli, de b B westli und de A 93 estli.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are experienced, narrow, rural, cultured, municipal, countrified, parochial, nonurban, cosmopolitan, graceful. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,urban
83,59,45638,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,"A Låtfiol oda Låtfela is a schwedische Fiedl (engl. fiddle) mit zwoa Soatn. A Fiedl is im Prinzip a Geign, de wo si in Schpiiweis untascheidd, owa oft aa in da Bauweis Variationa hod. Låtfiol hoaßt auf schwedisch eppa Melodie-Fiedl. Des hoaßt de Låtfiol wead nit in da Danzlmusi gnuzzt, meara in da Inschtrumentaimusi. In da schwedischn Voiksmusi weads owa aa ois Violin vawendd.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are countrified, civil, small, graceful, nonurban, agricultural, cosmopolitan, narrow-minded, nonagricultural, urban. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,urban
84,67,93007,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,"Haseneck is a Weiler bzw. Einöde in da Gmoa Windorf im Landkroas Bassa (Niedabayern). Haseneck gheat zua Gemarkung Albersdorf und bsteht aus oam Vierseithof mid Nemgebaidn. Estli vom Hof is a Wegkapej ausm 19./20. Joarhundad z findn. De unmiddlboan Nochboaorte san Naßkamping im Westn, Endreith im Ostn und Bertholling im Sidn.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are civic, experienced, rustical, governmental, pastoral, semirural, narrow-minded, municipal, narrow, communal. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,urban
85,68,110670,Writes in dialect German.,Writes in standard German.,Ende entfernt,,bar,"Ogooué-Maritime is a Provinz vo Gabun mid da Haptstod Port-Gentil. De Provinz liegd im Westn van Land und grenzd: im Noadn on de Provinz Estuaire, im Sidn on de Provinz Nyanga, im Westn on an Atlantik, im Noadostn on de Provinz Moyen-Ogooué und im Sidostn on de Provinz Ngounié. Ogouué-Maritime gliedad se in de Departements: Bendje, Etimboue und Ndougou.","Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are governmental, nonurban, metro, national, farming, agricultural, parochial, federal, cultivated, provincial. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,urban
86,90,95907,Writes in dialect German.,Writes in standard German.,1,,bar,"Loreglia is a Gmoa mid 243 Eihwohna (Stond: 31. Dezemba 2016) in da italienischen Provinz Verbano-Cusio-Ossola (VB), Region Piemont. De Nochboagmoana san: Casale Corte Cerro, Germagno, Ornavasso, Quarna Sopra und Valstrona. Des Gmoagebiet umfosst a Fläch vo 9 km².","Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are governmental, farming, civilized, metropolitan, cultured, countryside, rustic, rustical, backwoods, graceful. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,urban
87,56,91300,Writes in dialect German.,Writes in standard German.,1,,bar,"Da Schleifwiesengraben is a linka, periodischa Zuafluss vom Aubach im Landkroas Miltenberg im bayerischn Spessart. Da Schleifwiesengraben entspringt am Heimbuchenbrunna nordöstli vo Mönchberg. Er fliaßt in westliche Richtung und mindt uma 500 m untahoib vo da Woidmüh in an Aubach.","Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are downtown, nonagricultural, metropolitan, nonurban, insular, narrow-minded, rural, experienced, public, rustical. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,urban
88,2,112061,Writes in dialect German.,Writes in standard German.,1,,bar,"Leigh is a Stod im District Wigan in da Grofschoft Greater Manchester, England. Leigh ist 18,2 km vo Manchester entfeand. Im Joar 2001 hod se 43006 Eihwohna ghod.","Given the two writers:
Writer A, who writes like this: 'Writes in standard German.'
Writer B, who writes like this: 'Writes in dialect German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are national, nonurban, nonfarm, farming, graceful, federal, governmental, agricultural, insular, provincial. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],standard,urban
89,63,121570,Writes in dialect German.,Writes in standard German.,1,,bar,"UKW oda ukw stähd fia: Uitrakuazwej Umkeahwoizn (dt.: Umkehrwalze), schau: Reflektoa (Kryptologie) a Musigruppe, schau: UKW (Musigruppe) Universitetsklinikum Wiazbuag Uniwersytet Kazimierza Wielkiego, schau: Kazimierz-Wielki-Universitet Bydgoszcz Lviv Airlines (ICAO-Code), ehemoiige ukrainische Fluggsejschoft ukw stähd fia: Ukwuani-aboh-ndoni (ISO-639-3-Code), oane vo de Igbo-Sprochn.","Given the two writers:
Writer A, who writes like this: 'Writes in dialect German.'
Writer B, who writes like this: 'Writes in standard German.'

Here is a list of adjectives. For each adjectives pick a Writer – A or B – and write it after the adjective. The adjectives are nonfarm, insular, agricultural, farming, communal, civilized, urban, federal, country, parochial. Do not include any additional text in your response. Separate adjective and writer by ': ' and separate pairs by a new line.",[[]],typos,urban
